
0.6666666666667, 0.0, 0.0, -0.1666666666667, 0.0, -0.1666666666667, -0.1666666666667, -0.1666666666667, 
0.0, 0.6666666666667, -0.1666666666667, 0.0, -0.1666666666667, 0.0, -0.1666666666667, -0.1666666666667, 
0.0, -0.1666666666667, 0.6666666666667, 0.0, -0.1666666666667, -0.1666666666667, 0.0, -0.1666666666667, 
-0.1666666666667, 0.0, 0.0, 0.6666666666667, -0.1666666666667, -0.1666666666667, -0.1666666666667, 0.0, 
0.0, -0.1666666666667, -0.1666666666667, -0.1666666666667, 0.6666666666667, 0.0, 0.0, -0.1666666666667, 
-0.1666666666667, 0.0, -0.1666666666667, -0.1666666666667, 0.0, 0.6666666666667, -0.1666666666667, 0.0, 
-0.1666666666667, -0.1666666666667, 0.0, -0.1666666666667, 0.0, -0.1666666666667, 0.6666666666667, 0.0, 
-0.1666666666667, -0.1666666666667, -0.1666666666667, 0.0, -0.1666666666667, 0.0, 0.0, 0.6666666666667, 


